branch,beverage,conscount
Branch9,SMALL_Espresso,173
Branch9,SMALL_Espresso,173
Branch9,ICY_Coffee,860
Branch9,ICY_Coffee,860
Branch9,Double_LATTE,163
Branch9,MED_cappuccino,842
Branch9,MED_cappuccino,842
Branch9,Special_Espresso,129
Branch9,Triple_cappuccino,776
Branch9,Triple_cappuccino,776
Branch9,Triple_cappuccino,776
Branch9,Mild_MOCHA,1035
Branch9,Mild_MOCHA,1035
Branch9,LARGE_cappuccino,518
Branch9,LARGE_cappuccino,518
Branch9,LARGE_cappuccino,518
Branch9,Cold_Lite,521
Branch9,SMALL_Lite,528
Branch9,ICY_MOCHA,543
Branch9,Double_Coffee,574
Branch9,MED_Espresso,637
Branch9,MED_Espresso,637
Branch9,Special_Lite,764
Branch9,Triple_LATTE,1019
Branch9,Mild_cappuccino,494
Branch9,Mild_cappuccino,494
Branch9,LARGE_Espresso,481
Branch9,Cold_cappuccino,456
Branch9,Cold_cappuccino,456
Branch9,SMALL_cappuccino,407
Branch9,SMALL_cappuccino,407
Branch9,SMALL_cappuccino,407
Branch9,ICY_cappuccino,310
Branch9,ICY_cappuccino,310
Branch9,ICY_cappuccino,310
Branch9,Double_MOCHA,117
Branch9,MED_Lite,768
Branch9,Special_cappuccino,1035
Branch9,Special_cappuccino,1035
Branch9,Triple_Coffee,534
Branch9,Mild_Espresso,569
Branch9,Mild_Espresso,569
Branch9,LARGE_Lite,640
Branch9,Cold_LATTE,783
Branch9,SMALL_LATTE,34
Branch9,ICY_Espresso,609
Branch9,Double_cappuccino,724
Branch9,Double_cappuccino,724
Branch9,Double_cappuccino,724
Branch9,MED_cappuccino,955
Branch9,MED_cappuccino,955
Branch9,Special_LATTE,382
Branch9,Triple_MOCHA,273
Branch9,Triple_MOCHA,273
Branch9,Mild_Lite,56
Branch9,LARGE_cappuccino,659
Branch9,LARGE_cappuccino,659
Branch9,LARGE_cappuccino,659
Branch9,Cold_Coffee,830
Branch9,SMALL_Coffee,137
Branch9,ICY_Lite,824
Branch9,Double_Espresso,127
Branch9,Double_Espresso,127
Branch9,MED_LATTE,806
Branch9,Special_Coffee,93
Branch9,Special_Coffee,93
Branch9,Triple_cappuccino,740
Branch9,Triple_cappuccino,740
Branch9,Triple_cappuccino,740
Branch9,Mild_cappuccino,999
Branch9,Mild_cappuccino,999
Branch9,LARGE_LATTE,482
Branch9,Cold_MOCHA,485
Branch9,Cold_MOCHA,485
Branch9,SMALL_MOCHA,492
Branch9,ICY_cappuccino,507
Branch9,ICY_cappuccino,507
Branch9,ICY_cappuccino,507
Branch9,Double_Lite,538
Branch9,Special_MOCHA,728
Branch9,Triple_Espresso,983
Branch9,Triple_Espresso,983
Branch9,Mild_LATTE,458
Branch9,Mild_LATTE,458
Branch9,LARGE_Coffee,445
Branch9,LARGE_Coffee,445
Branch9,Cold_cappuccino,420
Branch9,Cold_cappuccino,420
Branch9,SMALL_cappuccino,371
Branch9,SMALL_cappuccino,371
Branch9,SMALL_cappuccino,371
Branch9,ICY_LATTE,274
Branch9,Double_cappuccino,81
Branch9,Double_cappuccino,81
Branch9,Double_cappuccino,81
Branch9,MED_MOCHA,732
Branch9,MED_MOCHA,732
Branch9,Special_cappuccino,999
Branch9,Special_cappuccino,999
Branch9,Mild_Coffee,533
Branch9,LARGE_MOCHA,604
Branch9,Cold_Espresso,747
Branch9,Cold_Espresso,747
Branch9,SMALL_Espresso,1034
Branch9,SMALL_Espresso,1034
Branch9,ICY_Coffee,573
Branch9,ICY_Coffee,573
Branch9,Double_LATTE,688
Branch9,MED_cappuccino,919
Branch9,MED_cappuccino,919
Branch9,Special_Espresso,346
Branch9,Triple_cappuccino,237
Branch9,Triple_cappuccino,237
Branch9,Triple_cappuccino,237
Branch9,Mild_MOCHA,20
Branch9,Mild_MOCHA,20
Branch9,LARGE_cappuccino,623
Branch9,LARGE_cappuccino,623
Branch9,LARGE_cappuccino,623
Branch9,Cold_Lite,794
Branch9,SMALL_Lite,101
Branch9,ICY_MOCHA,788
Branch9,Double_Coffee,91
Branch9,MED_Espresso,770
Branch9,MED_Espresso,770
Branch9,Special_Lite,57
Branch9,Triple_LATTE,704
Branch9,Mild_cappuccino,963
Branch9,Mild_cappuccino,963
Branch9,LARGE_Espresso,446
Branch9,Cold_cappuccino,449
Branch9,Cold_cappuccino,449
Branch9,SMALL_cappuccino,456
Branch9,SMALL_cappuccino,456
Branch9,SMALL_cappuccino,456
Branch9,ICY_cappuccino,471
Branch9,ICY_cappuccino,471
Branch9,ICY_cappuccino,471
Branch9,Double_MOCHA,502
Branch9,MED_Lite,565
Branch9,Special_cappuccino,692
Branch9,Special_cappuccino,692
Branch9,Triple_Coffee,947
Branch9,Mild_Espresso,422
Branch9,Mild_Espresso,422
Branch9,LARGE_Lite,409
Branch9,Cold_LATTE,384
Branch9,SMALL_LATTE,335
Branch9,ICY_Espresso,238
Branch9,Double_cappuccino,45
Branch9,Double_cappuccino,45
Branch9,Double_cappuccino,45
Branch9,MED_cappuccino,696
Branch9,MED_cappuccino,696
Branch9,Special_LATTE,963
Branch9,Triple_MOCHA,462
Branch9,Triple_MOCHA,462
Branch9,Mild_Lite,497
Branch9,LARGE_cappuccino,568
Branch9,LARGE_cappuccino,568
Branch9,LARGE_cappuccino,568
Branch9,Cold_Coffee,711
Branch9,SMALL_Coffee,998
Branch9,ICY_Lite,537
Branch9,Double_Espresso,652
Branch9,Double_Espresso,652
Branch9,MED_LATTE,883
Branch9,Special_Coffee,310
Branch9,Special_Coffee,310
Branch9,Triple_cappuccino,201
Branch9,Triple_cappuccino,201
Branch9,Triple_cappuccino,201
Branch9,Mild_cappuccino,1020
Branch9,Mild_cappuccino,1020
Branch9,LARGE_LATTE,587
Branch9,Cold_MOCHA,758
Branch9,Cold_MOCHA,758
Branch9,SMALL_MOCHA,65
Branch9,ICY_cappuccino,752
Branch9,ICY_cappuccino,752
Branch9,ICY_cappuccino,752
Branch9,Double_Lite,55
Branch9,Special_MOCHA,22
Branch9,Triple_Espresso,670
Branch9,Triple_Espresso,670
Branch9,Mild_LATTE,931
Branch9,Mild_LATTE,931
Branch9,LARGE_Coffee,418
Branch9,LARGE_Coffee,418
Branch9,Cold_cappuccino,429
Branch9,Cold_cappuccino,429
Branch9,SMALL_cappuccino,452
Branch9,SMALL_cappuccino,452
Branch9,SMALL_cappuccino,452
Branch9,ICY_LATTE,499
Branch9,Double_cappuccino,594
Branch9,Double_cappuccino,594
Branch9,Double_cappuccino,594
Branch9,MED_MOCHA,785
Branch9,MED_MOCHA,785
Branch9,Special_cappuccino,132
Branch9,Special_cappuccino,132
Branch9,Mild_Coffee,362
Branch9,LARGE_MOCHA,325
Branch9,Cold_Espresso,252
Branch9,Cold_Espresso,252
Branch9,SMALL_Espresso,107
Branch9,SMALL_Espresso,107
Branch9,ICY_Coffee,854
Branch9,ICY_Coffee,854
Branch9,Double_LATTE,277
Branch9,MED_cappuccino,160
Branch9,MED_cappuccino,160
Branch9,Special_Espresso,963
Branch9,Triple_cappuccino,498
Branch9,Triple_cappuccino,498
Branch9,Triple_cappuccino,498
Branch9,Mild_MOCHA,605
Branch9,Mild_MOCHA,605
Branch9,LARGE_cappuccino,820
Branch9,LARGE_cappuccino,820
Branch9,LARGE_cappuccino,820
Branch9,Cold_Lite,215
Branch9,SMALL_Lite,42
Branch9,ICY_MOCHA,733
Branch9,Double_Coffee,44
Branch9,MED_Espresso,739
Branch9,MED_Espresso,739
Branch9,Special_Lite,58
Branch9,Triple_LATTE,769
Branch9,Mild_cappuccino,120
Branch9,Mild_cappuccino,120
Branch9,LARGE_Espresso,895
Branch9,Cold_cappuccino,374
Branch9,Cold_cappuccino,374
Branch9,SMALL_cappuccino,369
Branch9,SMALL_cappuccino,369
Branch9,SMALL_cappuccino,369
Branch9,ICY_cappuccino,360
Branch9,ICY_cappuccino,360
Branch9,ICY_cappuccino,360
Branch9,Double_MOCHA,343
Branch9,MED_Lite,310
Branch9,Special_cappuccino,245
Branch9,Special_cappuccino,245
Branch9,Triple_Coffee,116
Branch9,Mild_Espresso,895
Branch9,Mild_Espresso,895
Branch9,LARGE_Lite,382
Branch9,Cold_LATTE,393
Branch9,SMALL_LATTE,416
Branch9,ICY_Espresso,463
Branch9,Double_cappuccino,558
Branch9,Double_cappuccino,558
Branch9,Double_cappuccino,558
Branch9,MED_cappuccino,749
Branch9,MED_cappuccino,749
Branch9,Special_LATTE,96
Branch9,Triple_MOCHA,863
Branch9,Triple_MOCHA,863
Branch9,Mild_Lite,326
Branch9,LARGE_cappuccino,289
Branch9,LARGE_cappuccino,289
Branch9,LARGE_cappuccino,289
Branch9,Cold_Coffee,216
Branch9,SMALL_Coffee,71
Branch9,ICY_Lite,818
Branch9,Double_Espresso,241
Branch9,Double_Espresso,241
Branch9,MED_LATTE,124
Branch9,Special_Coffee,927
Branch9,Special_Coffee,927
Branch9,Triple_cappuccino,462
Branch9,Triple_cappuccino,462
Branch9,Triple_cappuccino,462
Branch9,Mild_cappuccino,569
Branch9,Mild_cappuccino,569
Branch9,LARGE_LATTE,784
Branch9,Cold_MOCHA,179
Branch9,Cold_MOCHA,179
Branch9,SMALL_MOCHA,1042
Branch9,ICY_cappuccino,697
Branch9,ICY_cappuccino,697
Branch9,ICY_cappuccino,697
Branch9,Double_Lite,1044
Branch9,Special_MOCHA,22
Branch9,Triple_Espresso,733
Branch9,Triple_Espresso,733
Branch9,Mild_LATTE,84
Branch9,Mild_LATTE,84
Branch9,LARGE_Coffee,859
Branch9,LARGE_Coffee,859
Branch9,Cold_cappuccino,338
Branch9,Cold_cappuccino,338
Branch9,SMALL_cappuccino,333
Branch9,SMALL_cappuccino,333
Branch9,SMALL_cappuccino,333
Branch9,ICY_LATTE,324
Branch9,Double_cappuccino,307
Branch9,Double_cappuccino,307
Branch9,Double_cappuccino,307
Branch9,MED_MOCHA,274
Branch9,MED_MOCHA,274
Branch9,Special_cappuccino,209
Branch9,Special_cappuccino,209
Branch9,Mild_Coffee,859
Branch9,LARGE_MOCHA,346
Branch9,Cold_Espresso,357
Branch9,Cold_Espresso,357
Branch9,SMALL_Espresso,380
Branch9,SMALL_Espresso,380
Branch9,ICY_Coffee,427
Branch9,ICY_Coffee,427
Branch9,Double_LATTE,522
Branch9,MED_cappuccino,713
Branch9,MED_cappuccino,713
Branch9,Special_Espresso,60
Branch9,Triple_cappuccino,827
Branch9,Triple_cappuccino,827
Branch9,Triple_cappuccino,827
Branch9,Mild_MOCHA,290
Branch9,Mild_MOCHA,290
Branch9,LARGE_cappuccino,253
Branch9,LARGE_cappuccino,253
Branch9,LARGE_cappuccino,253
Branch9,Cold_Lite,180
Branch9,SMALL_Lite,35
Branch9,ICY_MOCHA,782
Branch9,Double_Coffee,205
Branch9,MED_Espresso,88
Branch9,MED_Espresso,88
Branch9,Special_Lite,891
Branch9,Triple_LATTE,426
Branch9,Mild_cappuccino,533
Branch9,Mild_cappuccino,533
Branch9,LARGE_Espresso,748
Branch9,Cold_cappuccino,143
Branch9,Cold_cappuccino,143
Branch9,SMALL_cappuccino,1006
Branch9,SMALL_cappuccino,1006
Branch9,SMALL_cappuccino,1006
Branch9,ICY_cappuccino,661
Branch9,ICY_cappuccino,661
Branch9,ICY_cappuccino,661
Branch9,Double_MOCHA,1008
Branch9,MED_Lite,667
Branch9,Special_cappuccino,1022
Branch9,Special_cappuccino,1022
Branch9,Triple_Coffee,697
Branch9,Mild_Espresso,48
Branch9,Mild_Espresso,48
Branch9,LARGE_Lite,823
Branch9,Cold_LATTE,302
Branch9,SMALL_LATTE,297
Branch9,ICY_Espresso,288
Branch9,Double_cappuccino,271
Branch9,Double_cappuccino,271
Branch9,Double_cappuccino,271
Branch9,MED_cappuccino,238
Branch9,MED_cappuccino,238
Branch9,Special_LATTE,173
Branch9,Triple_MOCHA,44
Branch9,Triple_MOCHA,44
Branch9,Mild_Lite,823
Branch9,LARGE_cappuccino,310
Branch9,LARGE_cappuccino,310
Branch9,LARGE_cappuccino,310
Branch9,Cold_Coffee,321
Branch9,SMALL_Coffee,344
Branch9,ICY_Lite,391
Branch9,Double_Espresso,486
Branch9,Double_Espresso,486
Branch9,MED_LATTE,677
Branch9,Special_Coffee,24
Branch9,Special_Coffee,24
Branch9,Triple_cappuccino,791
Branch9,Triple_cappuccino,791
Branch9,Triple_cappuccino,791
Branch9,Mild_cappuccino,254
Branch9,Mild_cappuccino,254
Branch9,LARGE_LATTE,217
Branch9,Cold_MOCHA,144
Branch9,Cold_MOCHA,144
Branch9,SMALL_MOCHA,1035
Branch9,ICY_cappuccino,746
Branch9,ICY_cappuccino,746
Branch9,ICY_cappuccino,746
Branch9,Double_Lite,169
Branch9,Special_MOCHA,855
Branch9,Triple_Espresso,390
Branch9,Triple_Espresso,390
Branch9,Mild_LATTE,497
Branch9,Mild_LATTE,497
Branch9,LARGE_Coffee,712
Branch9,LARGE_Coffee,712
Branch9,Cold_cappuccino,107
Branch9,Cold_cappuccino,107
Branch9,SMALL_cappuccino,970
Branch9,SMALL_cappuccino,970
Branch9,SMALL_cappuccino,970
Branch9,ICY_LATTE,625
Branch9,Double_cappuccino,972
Branch9,Double_cappuccino,972
Branch9,Double_cappuccino,972
Branch9,MED_MOCHA,631
Branch9,MED_MOCHA,631
Branch9,Special_cappuccino,986
Branch9,Special_cappuccino,986
Branch9,Mild_Coffee,1048
Branch9,LARGE_MOCHA,787
Branch9,Cold_Espresso,266
Branch9,Cold_Espresso,266
Branch9,SMALL_Espresso,261
Branch9,SMALL_Espresso,261
Branch9,ICY_Coffee,252
Branch9,ICY_Coffee,252
Branch9,Double_LATTE,235
Branch9,MED_cappuccino,202
Branch9,MED_cappuccino,202
Branch9,Special_Espresso,137
Branch9,Triple_cappuccino,1044
Branch9,Triple_cappuccino,1044
Branch9,Triple_cappuccino,1044
Branch9,Mild_MOCHA,787
Branch9,Mild_MOCHA,787
Branch9,LARGE_cappuccino,274
Branch9,LARGE_cappuccino,274
Branch9,LARGE_cappuccino,274
Branch9,Cold_Lite,285
Branch9,SMALL_Lite,308
Branch9,ICY_MOCHA,355
Branch9,Double_Coffee,450
Branch9,MED_Espresso,641
Branch9,MED_Espresso,641
Branch9,Special_Lite,1024
Branch9,Triple_LATTE,755
Branch9,Mild_cappuccino,218
Branch9,Mild_cappuccino,218
Branch9,LARGE_Espresso,181
Branch9,Cold_cappuccino,108
Branch9,Cold_cappuccino,108
Branch9,SMALL_cappuccino,999
Branch9,SMALL_cappuccino,999
Branch9,SMALL_cappuccino,999
Branch9,ICY_cappuccino,710
Branch9,ICY_cappuccino,710
Branch9,ICY_cappuccino,710
Branch9,Double_MOCHA,133
Branch9,MED_Lite,1052
Branch9,Special_cappuccino,819
Branch9,Special_cappuccino,819
Branch9,Triple_Coffee,354
Branch9,Mild_Espresso,461
Branch9,Mild_Espresso,461
Branch9,LARGE_Lite,676
Branch9,Cold_LATTE,71
Branch9,SMALL_LATTE,934
Branch9,ICY_Espresso,589
Branch9,Double_cappuccino,936
Branch9,Double_cappuccino,936
Branch9,Double_cappuccino,936
Branch9,MED_cappuccino,595
Branch9,MED_cappuccino,595
Branch9,Special_LATTE,950
Branch9,Triple_MOCHA,625
Branch9,Triple_MOCHA,625
Branch9,Mild_Lite,1012
Branch9,LARGE_cappuccino,751
Branch9,LARGE_cappuccino,751
Branch9,LARGE_cappuccino,751
Branch9,Cold_Coffee,230
Branch9,SMALL_Coffee,225
Branch9,ICY_Lite,216
Branch9,Double_Espresso,199
Branch9,Double_Espresso,199
Branch9,MED_LATTE,166
Branch9,Special_Coffee,101
Branch9,Special_Coffee,101
Branch9,Triple_cappuccino,1008
Branch9,Triple_cappuccino,1008
Branch9,Triple_cappuccino,1008
Branch9,Mild_cappuccino,751
Branch9,Mild_cappuccino,751
Branch9,LARGE_LATTE,238
Branch9,Cold_MOCHA,249
Branch9,Cold_MOCHA,249
Branch9,SMALL_MOCHA,272
Branch9,ICY_cappuccino,319
Branch9,ICY_cappuccino,319
Branch9,ICY_cappuccino,319
Branch9,Double_Lite,414
Branch9,Special_MOCHA,988
Branch9,Triple_Espresso,719
Branch9,Triple_Espresso,719
Branch9,Mild_LATTE,182
Branch9,Mild_LATTE,182
Branch9,LARGE_Coffee,145
Branch9,LARGE_Coffee,145
Branch9,Cold_cappuccino,72
Branch9,Cold_cappuccino,72
Branch9,SMALL_cappuccino,963
Branch9,SMALL_cappuccino,963
Branch9,SMALL_cappuccino,963
Branch9,ICY_LATTE,674
Branch9,Double_cappuccino,97
Branch9,Double_cappuccino,97
Branch9,Double_cappuccino,97
Branch9,MED_MOCHA,1016
Branch9,MED_MOCHA,1016
Branch9,Special_cappuccino,783
Branch9,Special_cappuccino,783
Branch9,Mild_Coffee,425
Branch9,LARGE_MOCHA,640
Branch9,Cold_Espresso,35
Branch9,Cold_Espresso,35
Branch9,SMALL_Espresso,898
Branch9,SMALL_Espresso,898
Branch9,ICY_Coffee,553
Branch9,ICY_Coffee,553
Branch9,Double_LATTE,900
Branch9,MED_cappuccino,559
Branch9,MED_cappuccino,559
Branch9,Special_Espresso,914
Branch9,Triple_cappuccino,589
Branch9,Triple_cappuccino,589
Branch9,Triple_cappuccino,589
Branch9,Mild_MOCHA,976
Branch9,Mild_MOCHA,976
Branch9,LARGE_cappuccino,715
Branch9,LARGE_cappuccino,715
Branch9,LARGE_cappuccino,715
Branch9,Cold_Lite,194
Branch9,SMALL_Lite,189
Branch9,ICY_MOCHA,180
Branch9,Double_Coffee,163
Branch9,MED_Espresso,130
Branch9,MED_Espresso,130
Branch9,Special_Lite,65
Branch9,Triple_LATTE,972
Branch9,Mild_cappuccino,715
Branch9,Mild_cappuccino,715
Branch9,LARGE_Espresso,202
Branch9,Cold_cappuccino,213
Branch9,Cold_cappuccino,213
Branch9,SMALL_cappuccino,236
Branch9,SMALL_cappuccino,236
Branch9,SMALL_cappuccino,236
Branch9,ICY_cappuccino,283
Branch9,ICY_cappuccino,283
Branch9,ICY_cappuccino,283
Branch9,Double_MOCHA,378
Branch9,MED_Lite,569
Branch9,Special_cappuccino,952
Branch9,Special_cappuccino,952
Branch9,Triple_Coffee,683
Branch9,Mild_Espresso,146
Branch9,Mild_Espresso,146
Branch9,LARGE_Lite,109
Branch9,Cold_LATTE,36
Branch9,SMALL_LATTE,927
Branch9,ICY_Espresso,638
Branch9,Double_cappuccino,61
Branch9,Double_cappuccino,61
Branch9,Double_cappuccino,61
Branch9,MED_cappuccino,980
Branch9,MED_cappuccino,980
Branch9,Special_LATTE,747
Branch9,Triple_MOCHA,282
Branch9,Triple_MOCHA,282
Branch9,Mild_Lite,389
Branch9,LARGE_cappuccino,604
Branch9,LARGE_cappuccino,604
Branch9,LARGE_cappuccino,604
Branch9,Cold_Coffee,1035
Branch9,SMALL_Coffee,862
Branch9,ICY_Lite,517
Branch9,Double_Espresso,864
Branch9,Double_Espresso,864
Branch9,MED_LATTE,523
Branch9,Special_Coffee,878
Branch9,Special_Coffee,878
Branch9,Triple_cappuccino,553
Branch9,Triple_cappuccino,553
Branch9,Triple_cappuccino,553
Branch9,Mild_cappuccino,940
Branch9,Mild_cappuccino,940
Branch9,LARGE_LATTE,679
Branch9,Cold_MOCHA,158
Branch9,Cold_MOCHA,158
Branch9,SMALL_MOCHA,153
Branch9,ICY_cappuccino,144
Branch9,ICY_cappuccino,144
Branch9,ICY_cappuccino,144
Branch9,Double_Lite,127
Branch9,Special_MOCHA,29
Branch9,Triple_Espresso,936
Branch9,Triple_Espresso,936
Branch9,Mild_LATTE,679
Branch9,Mild_LATTE,679
Branch9,LARGE_Coffee,166
Branch9,LARGE_Coffee,166
Branch9,Cold_cappuccino,177
Branch9,Cold_cappuccino,177
Branch9,SMALL_cappuccino,200
Branch9,SMALL_cappuccino,200
Branch9,SMALL_cappuccino,200
Branch9,ICY_LATTE,247
Branch9,Double_cappuccino,342
Branch9,Double_cappuccino,342
Branch9,Double_cappuccino,342
Branch9,MED_MOCHA,533
Branch9,MED_MOCHA,533
Branch9,Special_cappuccino,916
Branch9,Special_cappuccino,916
Branch9,Mild_Coffee,110
Branch9,LARGE_MOCHA,73
Branch9,Cold_Espresso,1036
Branch9,Cold_Espresso,1036
Branch9,SMALL_Espresso,891
Branch9,SMALL_Espresso,891
Branch9,ICY_Coffee,602
Branch9,ICY_Coffee,602
Branch9,Double_LATTE,25
Branch9,MED_cappuccino,944
Branch9,MED_cappuccino,944
Branch9,Special_Espresso,711
Branch9,Triple_cappuccino,246
Branch9,Triple_cappuccino,246
Branch9,Triple_cappuccino,246
Branch9,Mild_MOCHA,353
Branch9,Mild_MOCHA,353
Branch9,LARGE_cappuccino,568
Branch9,LARGE_cappuccino,568
Branch9,LARGE_cappuccino,568
Branch9,Cold_Lite,999
Branch9,SMALL_Lite,826
Branch9,ICY_MOCHA,481
Branch9,Double_Coffee,828
Branch9,MED_Espresso,487
Branch9,MED_Espresso,487
Branch9,Special_Lite,842
Branch9,Triple_LATTE,517
Branch9,Mild_cappuccino,904
Branch9,Mild_cappuccino,904
Branch9,LARGE_Espresso,643
Branch9,Cold_cappuccino,122
Branch9,Cold_cappuccino,122
Branch9,SMALL_cappuccino,117
Branch9,SMALL_cappuccino,117
Branch9,SMALL_cappuccino,117
Branch9,ICY_cappuccino,108
Branch9,ICY_cappuccino,108
Branch9,ICY_cappuccino,108
Branch9,Double_MOCHA,91
Branch9,MED_Lite,58
Branch9,Special_cappuccino,1029
Branch9,Special_cappuccino,1029
Branch9,Triple_Coffee,900
Branch9,Mild_Espresso,643
Branch9,Mild_Espresso,643
Branch9,LARGE_Lite,130
Branch9,Cold_LATTE,141
Branch9,SMALL_LATTE,164
Branch9,ICY_Espresso,211
Branch9,Double_cappuccino,306
Branch9,Double_cappuccino,306
Branch9,Double_cappuccino,306
Branch9,MED_cappuccino,497
Branch9,MED_cappuccino,497
Branch9,Special_LATTE,880
Branch9,Triple_MOCHA,611
Branch9,Triple_MOCHA,611
Branch9,Mild_Lite,74
Branch9,LARGE_cappuccino,37
Branch9,LARGE_cappuccino,37
Branch9,LARGE_cappuccino,37
Branch9,Cold_Coffee,1000
Branch9,SMALL_Coffee,855
Branch9,ICY_Lite,566
Branch9,Double_Espresso,1025
Branch9,Double_Espresso,1025
Branch9,MED_LATTE,908
Branch9,Special_Coffee,675
Branch9,Special_Coffee,675
Branch9,Triple_cappuccino,210
Branch9,Triple_cappuccino,210
Branch9,Triple_cappuccino,210
Branch9,Mild_cappuccino,317
Branch9,Mild_cappuccino,317
Branch9,LARGE_LATTE,532
Branch9,Cold_MOCHA,963
Branch9,Cold_MOCHA,963
Branch9,SMALL_MOCHA,790
Branch9,ICY_cappuccino,445
Branch9,ICY_cappuccino,445
Branch9,ICY_cappuccino,445
Branch9,Double_Lite,792
Branch9,Special_MOCHA,806
Branch9,Triple_Espresso,481
Branch9,Triple_Espresso,481
Branch9,Mild_LATTE,868
Branch9,Mild_LATTE,868
Branch9,LARGE_Coffee,607
Branch9,LARGE_Coffee,607
Branch9,Cold_cappuccino,86
Branch9,Cold_cappuccino,86
Branch9,SMALL_cappuccino,81
Branch9,SMALL_cappuccino,81
Branch9,SMALL_cappuccino,81
Branch9,ICY_LATTE,72
Branch9,Double_cappuccino,55
Branch9,Double_cappuccino,55
Branch9,Double_cappuccino,55
Branch9,MED_MOCHA,22
Branch9,MED_MOCHA,22
Branch9,Special_cappuccino,993
Branch9,Special_cappuccino,993
Branch9,Mild_Coffee,607
Branch9,LARGE_MOCHA,94
Branch9,Cold_Espresso,105
Branch9,Cold_Espresso,105
Branch9,SMALL_Espresso,128
Branch9,SMALL_Espresso,128
Branch9,ICY_Coffee,175
Branch9,ICY_Coffee,175
Branch9,Double_LATTE,270
Branch9,MED_cappuccino,461
Branch9,MED_cappuccino,461
Branch9,Special_Espresso,844
Branch9,Triple_cappuccino,575
Branch9,Triple_cappuccino,575
Branch9,Triple_cappuccino,575
Branch9,Mild_MOCHA,38
Branch9,Mild_MOCHA,38
Branch9,LARGE_cappuccino,1037
Branch9,LARGE_cappuccino,1037
Branch9,LARGE_cappuccino,1037
Branch9,Cold_Lite,964
Branch9,SMALL_Lite,819
Branch9,ICY_MOCHA,530
Branch9,Double_Coffee,989
Branch9,MED_Espresso,872
Branch9,MED_Espresso,872
Branch9,Special_Lite,639
Branch9,Triple_LATTE,174
Branch9,Mild_cappuccino,281
Branch9,Mild_cappuccino,281
Branch9,LARGE_Espresso,496
Branch9,Cold_cappuccino,927
Branch9,Cold_cappuccino,927
Branch9,SMALL_cappuccino,754
Branch9,SMALL_cappuccino,754
Branch9,SMALL_cappuccino,754
Branch9,ICY_cappuccino,409
Branch9,ICY_cappuccino,409
Branch9,ICY_cappuccino,409
Branch9,Double_MOCHA,756
Branch9,MED_Lite,415
Branch9,Special_cappuccino,770
Branch9,Special_cappuccino,770
Branch9,Triple_Coffee,445
Branch9,Mild_Espresso,832
Branch9,Mild_Espresso,832
Branch9,LARGE_Lite,571
Branch9,Cold_LATTE,50
Branch9,SMALL_LATTE,45
Branch9,ICY_Espresso,36
Branch9,Double_cappuccino,19
Branch9,Double_cappuccino,19
Branch9,Double_cappuccino,19
Branch9,MED_cappuccino,1022
Branch9,MED_cappuccino,1022
Branch9,Special_LATTE,957
Branch9,Triple_MOCHA,828
Branch9,Triple_MOCHA,828
Branch9,Mild_Lite,571
Branch9,LARGE_cappuccino,58
Branch9,LARGE_cappuccino,58
Branch9,LARGE_cappuccino,58
Branch9,Cold_Coffee,69
Branch9,SMALL_Coffee,92
Branch9,ICY_Lite,139
Branch9,Double_Espresso,234
Branch9,Double_Espresso,234
Branch9,MED_LATTE,425
Branch9,Special_Coffee,808
Branch9,Special_Coffee,808
Branch9,Special_Lite,21
Branch9,Mild_Lite,42
Branch9,Double_MOCHA,85
Branch9,ICY_Espresso,172
Branch9,MED_MOCHA,347
Branch9,MED_MOCHA,347
Branch9,Cold_MOCHA,698
Branch9,Cold_MOCHA,698
Branch9,LARGE_Coffee,365
Branch9,LARGE_Coffee,365
Branch9,SMALL_cappuccino,736
Branch9,SMALL_cappuccino,736
Branch9,SMALL_cappuccino,736
Branch9,Triple_cappuccino,443
Branch9,Triple_cappuccino,443
Branch9,Triple_cappuccino,443
Branch9,Special_Lite,894
Branch9,Mild_cappuccino,761
Branch9,Mild_cappuccino,761
Branch9,Double_cappuccino,496
Branch9,Double_cappuccino,496
Branch9,Double_cappuccino,496
Branch9,ICY_Lite,1003
Branch9,MED_cappuccino,982
Branch9,MED_cappuccino,982
Branch9,Cold_cappuccino,941
Branch9,Cold_cappuccino,941
Branch9,LARGE_MOCHA,860
Branch9,SMALL_LATTE,699
Branch9,Triple_LATTE,378
Branch9,Special_cappuccino,773
Branch9,Special_cappuccino,773
Branch9,Mild_LATTE,528
Branch9,Mild_LATTE,528
Branch9,Double_Espresso,39
Branch9,Double_Espresso,39
Branch9,ICY_cappuccino,98
Branch9,ICY_cappuccino,98
Branch9,ICY_cappuccino,98
Branch9,MED_Espresso,217
Branch9,MED_Espresso,217
Branch9,Cold_Espresso,456
Branch9,Cold_Espresso,456
Branch9,LARGE_cappuccino,935
Branch9,LARGE_cappuccino,935
Branch9,LARGE_cappuccino,935
Branch9,SMALL_Coffee,858
Branch9,Triple_Coffee,705
Branch9,Special_LATTE,400
Branch9,Mild_Coffee,827
Branch9,Double_Lite,646
Branch9,ICY_LATTE,285
Branch9,MED_Lite,600
Branch9,Cold_Lite,195
Branch9,LARGE_Espresso,422
Branch9,SMALL_MOCHA,877
Branch9,Triple_MOCHA,752
Branch9,Triple_MOCHA,752
Branch9,Special_Coffee,503
Branch9,Special_Coffee,503
Branch9,Mild_MOCHA,1042
Branch9,Mild_MOCHA,1042
Branch9,Double_cappuccino,49
